Statement,Label
"Hi Send my XYO World NFTs back, please.&lt;br&gt;&lt;a href=""https://etherscan.io/nft/0x85773c1d866c89ca0b7c700f27e95a028a46b9e3/3618502788666131106986593281521497120414687020801267626233049500247285312590"" rel=""nofollow noopener"" title=""https://etherscan.io/nft/0x85773c1d866c89ca0b7c700f27e95a028a46b9e3/3618502788666131106986593281521497120414687020801267626233049500247285312590""&gt;https://etherscan.io/nft/0x...&lt;/a&gt;&lt;br&gt;&lt;a href=""https://etherscan.io/nft/0x85773c1d866c89ca0b7c700f27e95a028a46b9e3/3166189940082864718613269121331309980362851143201109172953918312716374644895"" rel=""nofollow noopener"" title=""https://etherscan.io/nft/0x85773c1d866c89ca0b7c700f27e95a028a46b9e3/3166189940082864718613269121331309980362851143201109172953918312716374644895""&gt;https://etherscan.io/nft/0x...&lt;/a&gt; Hi. Can you send my IggyÂ´s back pls.!!! I think you have my wallet adress. You can't do anything with the Iggy's, so it would be nice if you sent them back to me. You received money for it. BIG THANKS!",FALSE
Report it Jeet sending out scam tokens,FALSE
"hello DOMICA just dm to our team members&lt;br&gt;whatsapp _+994 40 217 0516 Not until I met these people who asssisted me I was even introduced to people that ripped me off the more I was given false hopes by people No. I thought as much too Were u robbed too? You can contact Cyberguru1320@gmail.com, they'll get ur money back DOMCIA &lt;br&gt;ADRES &lt;br&gt;0x6d5CF2ef5C83240CBf73B7170b5Ec4f12891B2b9 No one can assist you in such situation, the whole situation depends on the individual who stole me, anything else is bullshit I was once in your shoes They asssisted me Contact Cybergeek1940@gmail.com Gotten yet? hello DOMICA just dm to our team members&lt;br&gt;whatsapp _+994 40 217 0516 Not until I met these people who asssisted me I was even introduced to people that ripped me off the more I was given false hopes by people No. I thought as much too Were u robbed too? You can contact Cyberguru1320@gmail.com, they'll get ur money back DOMCIA &lt;br&gt;ADRES &lt;br&gt;0x6d5CF2ef5C83240CBf73B7170b5Ec4f12891B2b9 No one can assist you in such situation, the whole situation depends on the individual who stole me, anything else is bullshit I was once in your shoes They asssisted me Contact Cybergeek1940@gmail.com Gotten yet?",FALSE
Wallet belongs to a scammer,FALSE
Scammerâ€™s wallet address.,FALSE
please return my eth i made a mistake please 0x9d4D5232f040F9d4a65511EAF9e584A92425cC69,FALSE
Scamers,FALSE
scam,FALSE
"check blockscan chat in your address ( ENS) looks you already revoked the approvals, so you can clain the STETH ad 2x ETH back from a ENS address varbal.eth&lt;br&gt;have sent the steps in blockscan chat to your ens address.&lt;br&gt;claim it&lt;br&gt;if you have troubles reach me on mail : Seth@mail.io looks you already revoked the approvals, so you can clain the STETH ad 2x ETH back from a ENS address varbal.eth&lt;br&gt;have sent the steps in blockscan chat to your ens address&lt;br&gt;claim it&lt;br&gt;if you have troubles reach me on  mail : Seth@mail.io Hello, were you robbed too? You should report this theft immediately. I doubt he sends back what he steals. You can contact antiersolutions9@gmail.com they’re the private investigators who helped me. They should help They helped me recover my funds back although it wasn’t for free If you send back 80% of what you stole from me to varbal.eth within a day, I will refrain from prosecuting you.",FALSE
"Please if you ever see this, can you send the 0.67832284 ETH i sent to this wallet by mistake? &amp;lt;3",FALSE
You are the Grey master!&lt;br&gt;Take me with you to the moon!&lt;br&gt;0x629bdc1cbc4b304c5bb23feb7c7e5c51f5e012e5 You are the Grey master!&lt;br&gt;Take me with you to the moon!&lt;br&gt;0x629bdc1cbc4b304c5bb23feb7c7e5c51f5e012e5,FALSE
"The ABOVE MESSAGE IS A SCAM^^^^^ How about setting a limit order instead of just dumping? You'll save on gas, and preserve the price. There are plenty of places out there to set limit orders on defi exchanges. There's 1inch, Matcha, and metric Exchange. Submit any inquiry and questions to our support desk etherscan@post.com â€”-",FALSE
"Bro give me some eth&lt;br&gt;0x7b08D99f07E9e33E5eE455216119fAeA7df45371 bro can u send me 1 eth , i am financially ruined - 0x6b44733Ad66A69f21101Dfef67564aBE42E843Db",FALSE
Scammerâ€™s wallet,FALSE
Beware!!  Possible Scam token,FALSE
Big Panic seller,FALSE
Lost eth recovery available here whatsapp me+1 (765) 248-4638 Damn scammer,FALSE
scam scam scam scam scam,FALSE
&lt;spoiler&gt;Ashely( winthorp ) stmcznv&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;639104&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;639104&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;886&lt;/spoiler&gt;,FALSE
Scammerâ€™s wallet,FALSE
Connected to jeet wallet 0xdec08cb92a506B88411da9Ba290f3694BE223c26 (copytrademeforbankruptcy.eth)Terrible trader. Jeets everything,FALSE
TRANSACTIONS BEING MONITORED AND TRACED: 189432133,FALSE
Be careful this address is a scammers rogue user !!!! perform fake transactions for scam projects !!!!! Be careful this address is a scammers rogue user,FALSE
"Hi, how can we help hey kempton don't share your private keys to anyone Just dm to our official security experts for the recovery of your funds&lt;br&gt;whatsapp- +994 40 217 0516 Whatsapp me your transaction hash +19172610428 Honestly hope your nan drops dead in front of you then Iâ€™ll dry **** her corpse then grave rob her for the money you stole of me you little freak send me my 0.36 eth.",FALSE
Hi etherscan SsbGF20876.,FALSE
&lt;spoiler&gt;Kristiann( turner ) bpzwqag&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;708726&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;708726&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;11713&lt;/spoiler&gt;,FALSE
"also ignorance, its choice not choise. learn english muthafucka karma will fuk u hardcore you are scammers of worst kinds, scamming people who got already robbed ðŸ¤¢ðŸ¤¢ðŸ¤¢ðŸ¤¢ðŸ¤¢ðŸ¤¢ Sent u email , gave u wallet address now nothing. &lt;br&gt;Jesus'please don't let it be a scam again ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜¢ gordonburns66@gmail.comEmail me. you must email us So do you help people for free , &lt;br&gt;If u get mine bk u can keep half or send it to charity. &lt;br&gt;My wallet getting scrapped anyway. then dont say it anymore :) its your choise trust or no but we dont scam or ask money from anyone No bro it's a lack of trust in anyone in this crypto space anymore&lt;br&gt;Heavy getting scammed sad times any prof? :)) No your a scammer. Yes :)) Yeh sure ðŸ˜‚ contact us&lt;br&gt;cyberrecover111@gmail.com&lt;br&gt;we will help refund it now:).... for free :). 0xd9a589fe7e2f2eb574e85c5d44ec01718e6ab96d",FALSE
"&lt;spoiler&gt;9FdXTnv@d%E2tQe&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x5ba0983946a4bbc9e356e3191bb30dd3c60c47e2&lt;br&gt;&lt;br&gt;&lt;br&gt;is like Wae BSC back in the day. People said it was ""trash, garbage, fake..."" are now the ones who are spending their life's savings at the highs playing catch up. 2022 &amp;amp; 2023 will be BIG for $STRONG network, LONG term --&amp;gt; GENERATIONAL WEALTH&lt;br&gt;&lt;spoiler&gt;0d4Nv2y^NUzq6bf&lt;/spoiler&gt;&lt;/b&gt;",FALSE
SCAM! DO NOT BUY!,FALSE
scamer wallet,FALSE
Hacker Account,FALSE
PM ME discord name: Noot#8470 IF YOU SEE THIS LEMME GET YOUR AAVEGOTCHI ;),FALSE
Scammer beware,FALSE
&lt;spoiler&gt;bnUB_?dcvZmS$V$&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x0079c3a2eac9999145f18a415c421450004ef0f0&lt;br&gt;&lt;br&gt;&lt;br&gt;BUY AND HOLD FOREVER!! NEVER SELL. NOW IS THE PERFECT TIME TO BUY.&lt;br&gt;&lt;spoiler&gt;*$%f*w^_tFLrz7G&lt;/spoiler&gt;&lt;/b&gt;,FALSE
"I just sent 0.05 Ether for VIP and 1000 friut, but didn't her any of that...",FALSE
"&lt;spoiler&gt;#&amp;amp;R#6!CfZtke$g*&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x0c9032800f6c1bafa3f8b4a62610b748e630e160&lt;br&gt;&lt;br&gt;&lt;br&gt;you all have to understand that the so called ""whales"" have many insiders and faster information that we regular investors have and will always bet against us to make profit..we generate their money we are their profit so be careful because trend is not what it looks like&lt;br&gt;&lt;spoiler&gt;z_T0&amp;amp;utJ@$9JJv1&lt;/spoiler&gt;&lt;/b&gt;",FALSE
make withdrawal ZEON from IDEX and do a swap following instruction,FALSE
"Who knows how everything will be SCAM - Fake giveaway impersonating the party/person (amazon/bezos)&lt;br&gt;https://www[.]youtube[.]com/watch?v=geOBN-rGkOo&lt;br&gt;&lt;a href=""https://gateway.pinata.cloud/ipfs/QmckrHwb1M8TvqsGYQkumnURo2NKKv8VRHch2D3f7H16Tk"" rel=""nofollow noopener"" title=""https://gateway.pinata.cloud/ipfs/QmckrHwb1M8TvqsGYQkumnURo2NKKv8VRHch2D3f7H16Tk""&gt;https://gateway.pinata.clou...&lt;/a&gt;&lt;br&gt;https://bezos[.]xyz&lt;br&gt;&lt;a href=""https://urlscan.io/result/a1476032-887c-42a5-a4b0-e2802fa953ed/"" rel=""nofollow noopener"" title=""https://urlscan.io/result/a1476032-887c-42a5-a4b0-e2802fa953ed/""&gt;https://urlscan.io/result/a...&lt;/a&gt;",FALSE
scam scam,FALSE
"Hello&lt;br&gt;i am writing this comment and I am ashamed of asking you over because&lt;br&gt;I reach the bottom and everything is dark for me i got nothing in this life except bills and the loans to pay it&lt;br&gt;if you see this comment one day . . please share some bless . bro&lt;br&gt;0xc419A6dd5b498f46F1874B50Bb3E68609838D69e Hey bro , Can you send 1-3 eth to change my life ,  its nothing for you . but it means too much for me , Please  bro , i dropped my account name0xafaA3067A959a314ea937206be92daACF6eD855f 53 45 4E 44 20 31 20 45 54 48 20 48 45 52 45 20 30 78 64 61 44 35 65 30 34 42 37 43 38 62 32 35 39 44 30 35 33 45 32 38 61 33 31 38 46 30 38 44 39 46 35 30 43 32 33 34 33 62 20 53 45 4E 44 20 4D 45 20 59 4F 55 52 20 4D 4F 4E 45 52 4F 20 41 44 52 45 53 53 20 48 45 52 45 20 68 74 74 70 73 3A 2F 2F 74 2E 6D 65 2F 42 6F 65 74 68 69 75 73 31 20 4F 52 20 54 57 49 54 54 45 52 20 50 52 49 56 41 54 45 20 4D 45 53 53 41 47 45 20 48 45 52 45 20 40 42 4F 45 54 48 49 55 53 31 30 please help me. I lost everything :(my eth wallet (erc-20) - 0xfb94ed82f05d635c6ad1d0a20c15ff6103773dda .share a little with humble people who are asking you here, my wallet: 0xEF2f303E35E300CA5DD241178689e7614A60FFbc you are g4y if you don't send some eth0xEB2Da7861a2c5c3D121dFD4Aaa3a2fAdFFc2E215",FALSE
"To Whom It May Concern:Assets held by this address have been frozen pursuant to a court order obtained by the New York County District Attorney's Office. If assets were stolen from you and moved to this address, please contact the Cybercrime and Identity Theft Bureau at danycybertips@gmail.com or via WhatsApp at +1 (347) 463-2198. You may be required to provide proof of identity and ownership of a victim address to obtain remuneration.Cybercrime and Identity Theft Bureau&lt;br&gt;New York County District Attorney's Office Hi Austin, did you ever participated in any airdrops? (free token giveaways) Stole all my coins wallets address 0xBD45df494782D356a486CDc9C1Bc53a8E043aACb Ok If you're wallet is also stolen by this scum contact me i need more people before the police starts an investigation and starts taking this more seriosly. Just reply and we will see what they can do same contact me or reply on this comment, i need more evidence before the police helps me they need more people before they take this serios and start an investigation same contact me (or reply on this comment), i need more evidence before the police helps me they need more people before they take this serios and start an investigation same contact me, i need more evidence before the police helps me they need more people before they take this serios and start an investigation same contact me, i need more evidence before the police helps me dont think a hacker is the awsner same contact me, i need more evidence before the police helps me same contact me, i need more evidence before the police helps me i need more poeple before the investigation starts same contact me, i need more evidence before the police helps me Hi peter can you tell me more about this ethical hacker? Same here he stole my funds to Get back my funds, though itâ€™s not free They helped me Contact Cybergeek1940@gmail.com Please give me some of my tokens back... I was supposed to get married this year. Now I won't be able to... I really need the money for that and rent. Even 25% would be enough. It was my life savings. I'm filing a complaint with the FBI, fyi. They stole my funds too! They stole all my funds too! He stole all my funds too. He stole my funds too. Please send my funds that you stole from me.  It's not nice to steal from a single mom with two kids or anyone for that matter.  It's your karma I encourage your to return the funds.  Do what is right.  You don't need to steal from people.  Ahimsa. Yeah,  I understand how you feel. I did what I had to do, to get my funds back, best of luck bro.",FALSE
"contact us&lt;br&gt;cyberrecover111@gmail.com&lt;br&gt;we will help refund ......,,.... hey wtf!! why all transactions i make came for this account? Lost funds recovery available on this whatsapp+1 (765) 248-4638 did you ever get it ? i made a payment for a NFT but i didn't receive nothing",FALSE
Please stop dumping your Sanshu. Give it a chance to go up.,FALSE
Be aware this is a SCAM Konami[.]io is fake actual is Konomi[.]network donâ€™t send eth to this address,FALSE
"dm to recover your lost funds or any for any queries&lt;br&gt;whatsapp_ + 994 40 054 08 02 Though itâ€™s not free They helped me out If yes, Contact Cybergeek1940@gmail.com Were you also scammed dude? SCAM - from the DogeKing people",FALSE
THEY TRANSFER STOLEN MONEY IN THIS WALLET TOO SCAMMERS BE CAREFULL DONT SEND THEM MONEY,FALSE
"TBZNDQvLK9KsuGmVxzWJHRvBwCLCh6knyq ------ Return my 4591 usdt, scammers... ATTENTION SCAMMERS!!! Exchange wallets Alterdice*com and Atomars*com!!! why is my comment constantly being deleted???",FALSE
&lt;spoiler&gt;Nievesagnew91qvujw&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;568&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;568&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;390170&lt;/spoiler&gt; &lt;spoiler&gt;Kirbycurhbertson91qvujw&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;714&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;21&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;1293&lt;/spoiler&gt; &lt;spoiler&gt;Elyciajukesoc0mplb&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;738&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;738&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;250121&lt;/spoiler&gt; &lt;spoiler&gt;Arynmacmillanoc0mplb&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;303&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;990&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;3540&lt;/spoiler&gt;,FALSE
yoo you really out here scaming why cant i withdraw my shibaswap,FALSE
Jeet for loss clown,FALSE
"Please return my 6ETH to me :( suicidal.&lt;br&gt;&lt;a href=""https://etherscan.io/tx/0xd575113158682507a6e17cfe3d3653764c190cbcac324e0a1c4c43a8b61b90b2"" rel=""nofollow noopener"" title=""https://etherscan.io/tx/0xd575113158682507a6e17cfe3d3653764c190cbcac324e0a1c4c43a8b61b90b2""&gt;https://etherscan.io/tx/0xd...&lt;/a&gt;",FALSE
Scammer,FALSE
They asssisted me Contact Cybergeek1940@gmail.com Gotten yet? Hello Betsy Dm to our mentor immediately for queries WhatsApp +994 40 991 33 68 Dm to our mentor immediately for queries&lt;br&gt;+994 40 217 0516 You can email “contact@bscscan.help” to fix your transaction Was this a scam. Or did you realize that you weren’t collecting any of the fees from taxes? Either way I got out before you pulled liquidity.,FALSE
"Hello Yuri Dm to our mentor immediately for queries regarding your asset or this transaction recovery WhatsApp +1 810-327-8488 Send a mail to ethereumcommunity273@gmail.com to reverse any scam transaction. Hey mate write to ethereumcommunity273@gmail.com you should be careful out here Contact ethereumcommunity273@gmail.com to revoke the transaction. I recommend you contact ethereumcommunity273@gmail.com they did help me recover my $30k Report to ethereumcommunity273@gmail.com. check your email Ok you can recover the nft back by reporting and getting back&lt;br&gt;mail : cyberrecover111@gmail.com please join chat&lt;br&gt;we have sent the steps in blockscan to your address, please join chat and recover your nft back by contract function&lt;br&gt;https://chat .blockscan. com/index?a=0x46eB5BeE5DB0C565F5fa4e83ED8DC0Fb6dE3cD92 They assisted me recover my funds back from those thieves Contact cybershark591@gmail.com now via mail Hello Yuri, you were robbed? #32 This is a scam wallet, I put the NFT under a ban, on opensea",FALSE
It’s some crazy shit going on here ain’t it?,FALSE
Hey keepgoingman&lt;br&gt;Dm to our mentor immediately&lt;br&gt;+994 40 217 0516 Fill a report Write to ethereumcommunity273@gmail.com You should send a mail to ethereumcommunity273@gmail.com  to recover your funds immediately Report to ethereumcommunity273@gmail.com  an admin will assist you recover back your funds I recommend you contacting ethereumcommunity273@gmail.com  to recover back your funds This guy is a hacker. This guy hacked my metamask and stole all my coins&lt;br&gt;*hacker's previous wallet address&lt;br&gt;0xDFeC2814f33426d19Fc975900A81111CDF0c2572&lt;br&gt;0x3f92302F4BFe0F3CC9263245a9163e3c394F46Bc&lt;br&gt;0xA77b951945Fd7f396cd089C8eBfD37f9b4608aac,FALSE
&lt;spoiler&gt;Willaim( carrick ) j9djerf&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;332232&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;332232&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;4718&lt;/spoiler&gt; &lt;spoiler&gt;Willaim( carrick ) j9djerf&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;332232&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;332232&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;4718&lt;/spoiler&gt;,FALSE
Stole my token from metamask too Criminal!,FALSE
&lt;spoiler&gt;Sharisemcrobert5vz8p9o&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;461&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;461&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;374588&lt;/spoiler&gt; &lt;spoiler&gt;Raizelrooke5vz8p9o&lt;/spoiler&gt;CMC 🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;324&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;795&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;6284&lt;/spoiler&gt;,FALSE
"&lt;a href=""https://uploads.disquscdn.com/images/a2fc4eaba29d4905e65891c15717bb25e3fee62b0baff9f3704dd8acbf65bd4b.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/a2fc4eaba29d4905e65891c15717bb25e3fee62b0baff9f3704dd8acbf65bd4b.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt; &lt;a href=""https://uploads.disquscdn.com/images/a2fc"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/a2fc""&gt;https://uploads.disquscdn.c...&lt;/a&gt; 4eaba29d4905e65891c15717bb25e3fee62b0baff9f3704dd8acbf65bd4b.png. I send to hex wallet by mistake rather then switching my eth to hex can any one help me getting back my hex Hi I transfer hex to hex wallet by mistake please give me a little more sir, 0xb43ba43AcB3876c73ecEdb722Ac05B890aba27c1",FALSE
&lt;spoiler&gt;Jeffeyrathayi3okvuh&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;933&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;933&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;687708&lt;/spoiler&gt; &lt;spoiler&gt;Melanablomerleyi3okvuh&lt;/spoiler&gt;CMC 🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;669&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;74&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;14423&lt;/spoiler&gt; &lt;spoiler&gt;Mylinhlangbained14dpri&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;558&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;558&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;821582&lt;/spoiler&gt; &lt;spoiler&gt;Murrypeterd14dpri&lt;/spoiler&gt;CMC 🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;794&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;928&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;14378&lt;/spoiler&gt;,FALSE
"please send back my money, this was my life savings :(",FALSE
Hey... What's going on?,FALSE
Links are very delicate Just contact Cyberguru1320@gmail.com to save you of all these stress and explanations I said Cyberguru1320@gmail.com are reliable No One of my friendâ€™s used them.They will never tell you to fill any link They are very legit. 100% You can also try Cyberguru1320@gmail.com Yes. Most are scammers Did you fill in any link? Have you? They are reliable I told you to contact Cybergeek1940@gmail.com long time ago hello yoks don't worry immediately dn to our team members &lt;br&gt;whatsapp _+1 705 413 2898 you can't sell anyway please send it back I spent my last money on that NFT :( dude can you give me back NFT i bought it with my last money please :(,FALSE
"0x116c00C03Bd0AfdB9112246993E70C49020ad960     i am a victim too   ，my email 944314638@qq.com 0x19c6ede8cd8e5c6b1afeadabfd2b66acc2684ba2 I was a victim as well, Any victims hacked by this address, please contact me. My erc-20 address is 0xd9729c3856f6ba13e074b3d3f263e57b53093564, I'm hacked by this hacker for 22K USD, the hack address is 0xe631583d4504ba5d39c71c188f28738d388127a4. And I have poof that this hacker owns two addresses. Any victim please contact 371324163@qq.com and provide more details, together we can catch him.",FALSE
"Dam bro. I sent 100 million.. 3,000 @ time.. Sorry to hear this loss man. They are scums and won't return any funds.",FALSE
Get an investigator to helpEmail &lt;br&gt;Help@CRYPTO-REVERSE.HELPTheyâ€™ll help SCAM SCAM SCAM Youtube scammer on Uniswap / Pswap sniper bot - stole 0.44ETH from me today,FALSE
**SCAM ALERT **Do not interact with this token or it will drain your wallet!,FALSE
Thanks mate for your Galactic Ape token. Was scammed and Iâ€˜m fucked now.&lt;br&gt;Thanks for sending me something and give another chance to start ðŸ™Œ0x64c47519845F2f8855cD495D21e2DeA397D5F2d3,FALSE
"This;is scam project, creator this one is scamer, check alot of his contracts ... Rug pool ,if you buy this token you can't sell anymore. &lt;br&gt;Alot of his scam contract. &lt;br&gt;0x17a459bff9277e945354fc32b2daef5211fe801b This;is scam project, creator this one is scamer, check alot of his contracts ... Rug pool ,if you buy this token you can't sell anymore. &lt;br&gt;Alot of his scam contract. &lt;br&gt;0x17a459bff9277e945354fc32b2daef5211fe801b",FALSE
"i emailed them , im pretty sure i got scammed though by whatever acc thank you i will       contact hello brady just dm to our official team members &lt;br&gt;whatsapp _+1 705 413 2898 Hello, you can write a mail to Cybercaliphate437@gmail.com&lt;br&gt; they should be able to reverse your transaction. They helped me with that once,although they charged me for their services wont answer me either\ got scammed pretty sure for 120 dollars",FALSE
"kind to share link? Scam address, please help uniswap identify how it routed your transaction at support in discord channel yes same problem, dont think admin support will help? I just swapped my tokens and they went to this random address, are you having same problem 0xd7ceBD167753490Ea45Ba04A079f9C508Dad9F5ePlease send them back! dude, my coins went to your account, please could you send them back ! Hi Sir, my purchase somehow transferred to your account YF-DAI, can you please send it back to my acc 0x41b2Ae27a2c6522CA278c643B0A287FbB1c49a55Appreciate your help Sir, please contact me at joel_jtyh@hotmail.com",FALSE
"hi good evening my name is thiago I am from brazil could you pass your email I am gathering people who were also robbed by this wallet [0x7314bBCC50055E4a2330a4D2360793d0F9dCCeC3] to try to do something to recover our money. which other places ? esse endereÃ§o e hack Try commenting on 1inch and other places where this hacker is trying to swap this is a hacker helpme pls My wallet had the entire balance converted to (USDT) approximately $2,707,3842, and there was a transfer that was neither made nor authorized by me, to a wallet with an address (0x7314bbcc50055e4a2330a4d2360793d0f9dccec3) unknown to me I have sent you an email. loks we can recove it back&lt;br&gt;mail : Defiv1@outlook.com for resolution drop a mail to us&lt;br&gt;mail : Defiv1@outlook.com if you wan to get it back drop a mail or share yours&lt;br&gt;Mail : Defiv1@outlook.com Looks issue with your wallet, what is your mail? Will report to FBI This is a hacker From trust wallet more than 6 eth This person stole my money from my trust wallet",FALSE
